Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,EloHome,EloAway
N1,19/04/03,Willem II,Graafschap,3,0,H,2,0,H,1.444,3.75,6.0,1.4,4.0,6.6,1.4,3.9,6.0,1.4,3.75,7.0,1.4,3.75,6.25,1.65,1.95,1561.26,1414.46
N1,20/04/03,Vitesse,Nijmegen,1,1,D,1,0,H,2.375,3.25,2.5,2.35,3.25,2.6,2.4,3.2,2.4,2.3,3.3,2.6,2.35,3.3,2.45,1.65,1.95,1518.44,1586.57
N1,20/04/03,Zwolle,Feyenoord,1,3,A,0,2,A,4.5,4.0,1.533,6.3,3.9,1.42,7.0,4.0,1.35,6.0,3.75,1.444,5.5,4.0,1.44,1.45,2.35,1473.87,1752.16
N1,25/04/03,Waalwijk,Willem II,3,1,H,1,0,H,1.8,3.4,3.6,1.85,3.3,3.6,2.0,3.2,3.1,1.85,3.4,3.5,1.85,3.2,3.5,,,1582.81,1566.12
N1,26/04/03,Graafschap,PSV Eindhoven,1,6,A,1,3,A,7.0,4.333,1.333,8.75,5.0,1.25,8.0,4.2,1.3,8.0,5.0,1.25,8.0,5.0,1.25,1.35,2.7,1409.6,1864.08
N1,26/04/03,Heerenveen,Vitesse,2,2,D,1,2,A,1.8,3.5,3.5,1.87,3.5,3.3,1.9,3.4,3.2,1.727,3.4,4.0,1.7,3.4,3.9,,,1586.94,1517.3
N1,26/04/03,Twente,Excelsior,1,0,H,1,0,H,1.615,3.6,4.333,1.55,3.65,5.2,1.7,3.3,4.0,1.615,3.6,4.5,1.6,3.45,4.5,1.7,1.9,1558.24,1435.32
N1,27/04/03,AZ Alkmaar,Ajax,1,3,A,0,1,A,4.5,3.75,1.571,5.5,3.65,1.52,5.0,3.7,1.5,5.0,3.5,1.571,5.0,3.6,1.53,1.4,2.5,1549.05,1783.55
N1,27/04/03,Feyenoord,Roosendaal,1,0,H,0,0,D,1.167,6.0,10.0,1.15,6.0,13.0,1.15,6.0,12.0,1.143,6.0,13.0,1.16,6.0,10.0,1.3,3.0,1758.75,1485.81
N1,27/04/03,Groningen,NAC Breda,0,0,D,0,0,D,2.3,3.2,2.625,2.25,3.25,2.75,2.2,3.0,2.9,,,,2.1,3.25,2.8,,,1492.66,1585.59
N1,27/04/03,Nijmegen,Utrecht,1,2,A,1,1,D,1.909,3.4,3.25,1.91,3.25,3.5,1.9,3.2,3.4,1.909,3.25,3.5,1.8,3.25,3.65,1.65,1.95,1587.71,1588.41
N1,02/05/03,Excelsior,Graafschap,3,4,A,1,3,A,,,,1.65,3.65,4.35,1.9,3.2,3.4,,,,1.66,3.5,4.2,1.6,2.05,1429.89,1406.72
N1,03/05/03,Ajax,Waalwijk,6,1,H,3,0,H,1.286,4.5,8.0,1.23,5.5,8.8,1.2,5.0,10.0,1.25,5.0,8.0,1.22,5.0,9.5,1.3,3.0,1791.44,1591.26
N1,03/05/03,PSV Eindhoven,AZ Alkmaar,2,2,D,0,2,A,1.167,5.5,11.0,1.17,6.0,11.5,1.15,6.0,12.0,1.167,5.5,11.0,1.12,6.5,12.0,1.3,3.0,1866.96,1541.16
N1,03/05/03,Vitesse,NAC Breda,3,1,H,1,0,H,1.909,3.5,3.2,2.0,3.35,3.2,2.1,3.1,3.0,1.909,3.4,3.25,2.0,3.3,3.1,1.65,1.95,1522.96,1585.84
N1,03/05/03,Willem II,Heerenveen,1,5,A,0,3,A,1.8,3.5,3.5,1.85,3.45,3.6,1.7,3.4,3.8,1.75,3.5,3.75,1.8,3.4,3.6,1.55,2.15,1557.67,1581.28
N1,03/05/03,Zwolle,Roda JC,3,1,H,2,0,H,2.5,3.4,2.3,2.6,3.35,2.35,2.6,3.1,2.3,2.5,3.4,2.3,2.5,3.4,2.3,1.55,2.15,1467.28,1573.67
N1,04/05/03,Groningen,Nijmegen,0,0,D,0,0,D,2.3,3.4,2.5,2.35,3.35,2.6,2.3,3.1,2.6,2.25,3.4,2.6,2.25,3.3,2.62,1.7,1.9,1492.41,1571.73
N1,04/05/03,Roosendaal,Twente,1,0,H,0,0,D,2.1,3.4,2.8,2.05,3.3,3.15,2.3,3.1,2.6,2.0,3.4,3.0,2.0,3.3,3.1,1.6,2.05,1483.19,1563.67
N1,04/05/03,Utrecht,Feyenoord,1,2,A,1,1,D,3.2,3.5,1.909,3.75,3.5,1.8,4.0,3.2,1.75,3.4,3.4,1.85,3.8,3.5,1.72,1.5,2.25,1604.39,1761.37
N1,06/05/03,NAC Breda,Zwolle,2,0,H,1,0,H,1.615,3.5,4.5,1.65,3.4,4.55,1.65,3.4,4.2,1.667,3.4,4.333,1.7,3.2,4.25,1.7,1.9,1574.67,1480.01
N1,09/05/03,Heerenveen,Groningen,2,1,H,1,0,H,1.8,3.3,3.75,1.62,3.6,4.5,1.65,3.4,4.2,1.727,3.4,4.0,1.8,3.3,3.75,1.6,2.05,1596.48,1491.67
N1,09/05/03,Roda JC,Roosendaal,1,0,H,1,0,H,1.5,3.6,5.5,1.47,3.8,5.75,1.45,3.8,5.4,1.5,3.6,5.5,1.53,3.4,5.5,1.7,1.9,1560.94,1494.99
N1,10/05/03,AZ Alkmaar,Willem II,3,2,H,0,1,A,2.0,3.2,3.2,1.95,3.25,3.4,2.1,3.1,3.0,1.95,3.3,3.25,1.9,3.3,3.3,1.65,1.95,1551.68,1542.47
N1,10/05/03,NAC Breda,Utrecht,2,0,H,1,0,H,2.4,3.25,2.5,2.25,3.2,2.8,2.1,3.1,3.0,2.2,3.25,2.75,2.2,3.25,2.75,1.65,1.95,1580.82,1593.92
N1,10/05/03,PSV Eindhoven,Excelsior,7,0,H,3,0,H,1.071,7.5,17.0,1.07,8.5,18.0,1.1,7.0,15.0,1.083,7.5,15.0,1.1,7.0,13.0,1.2,3.6,1856.44,1413.14
N1,10/05/03,Twente,Zwolle,0,0,D,0,0,D,1.833,3.4,3.5,1.75,3.4,4.0,,,,1.727,3.4,4.0,1.8,3.4,3.6,1.7,1.9,1551.87,1473.86
N1,11/05/03,Feyenoord,Waalwijk,2,1,H,1,1,D,1.286,4.5,8.0,1.2,5.5,10.0,1.25,4.5,9.0,1.25,4.75,8.5,1.25,5.0,8.0,1.3,3.0,1771.84,1587.49
N1,11/05/03,Graafschap,Vitesse,0,1,A,0,1,A,2.375,3.5,2.375,2.5,3.25,2.45,2.4,3.2,2.4,2.4,3.4,2.4,2.37,3.5,2.37,1.7,1.9,1423.47,1534.13
N1,11/05/03,Nijmegen,Ajax,1,2,A,1,0,H,4.5,3.5,1.615,5.0,4.0,1.5,5.0,3.7,1.5,4.5,3.75,1.571,5.0,3.5,1.57,1.5,2.25,1572.47,1795.21
N1,13/05/03,Roda JC,Groningen,5,1,H,1,0,H,1.571,3.5,5.0,1.65,3.4,4.75,1.6,3.4,4.6,1.615,3.5,4.5,1.55,3.6,4.6,,,1567.89,1485.79
N1,16/05/03,Utrecht,Roda JC,4,4,D,3,1,H,2.0,3.4,3.0,1.85,3.4,3.5,2.1,3.1,3.0,1.91,3.4,3.25,1.8,3.4,3.6,1.6,2.05,1584.48,1574.38
N1,17/05/03,Roosendaal,Nijmegen,0,2,A,0,1,A,2.38,3.25,2.5,2.3,3.35,2.6,2.7,3.2,2.2,2.4,3.25,2.5,2.3,3.4,2.5,1.65,1.95,1488.04,1564.21
N1,17/05/03,Vitesse,Twente,0,1,A,0,0,D,1.57,3.5,5.0,1.55,3.6,5.0,1.45,3.8,5.4,1.57,3.75,4.5,1.66,3.5,4.2,1.55,2.15,1546.25,1545.97
N1,17/05/03,Willem II,Excelsior,2,1,H,0,1,A,1.67,3.5,4.2,1.6,3.6,4.65,,,,1.62,3.75,4.33,1.61,3.5,4.5,1.5,2.25,1533.77,1412.09
N1,17/05/03,Zwolle,Heerenveen,0,1,A,0,1,A,2.38,3.5,2.38,2.4,3.5,2.4,2.2,3.2,2.7,2.38,3.5,2.38,2.37,3.5,2.37,1.55,2.15,1479.76,1602.36
N1,18/05/03,Ajax,Graafschap,7,1,H,2,1,H,1.04,9.0,19.0,1.05,8.0,19.0,1.07,7.0,18.0,1.07,7.5,17.0,1.07,7.5,17.0,1.6,2.05,1803.47,1411.35
N1,18/05/03,Feyenoord,PSV Eindhoven,3,1,H,2,0,H,2.25,3.2,2.75,2.25,3.2,2.75,2.3,3.1,2.6,2.3,3.25,2.63,2.25,3.25,2.7,1.65,1.95,1775.91,1857.49
N1,18/05/03,Groningen,AZ Alkmaar,1,0,H,0,0,D,2.0,3.5,2.9,1.86,3.5,3.25,,,,1.85,3.4,3.4,1.83,3.5,3.4,1.6,2.05,1479.3,1560.38
N1,18/05/03,Waalwijk,NAC Breda,2,3,A,0,0,D,1.91,3.4,3.25,1.85,3.4,3.5,1.85,3.2,3.5,1.85,3.4,3.4,1.83,3.4,3.5,1.6,2.05,1583.42,1590.26
N1,25/05/03,Excelsior,Vitesse,4,4,D,2,2,D,,,,2.9,3.4,2.1,2.9,3.3,2.1,,,,2.62,3.3,2.25,1.65,1.95,1406.63,1530.24
N1,25/05/03,Graafschap,Groningen,1,0,H,1,0,H,2.375,3.5,2.375,2.58,3.4,2.3,2.4,3.2,2.4,2.4,3.4,2.4,2.5,3.3,2.37,1.7,1.9,1409.96,1491.12
N1,25/05/03,Heerenveen,Roosendaal,6,0,H,4,0,H,1.5,3.6,5.5,1.4,4.0,6.8,,,,1.4,3.75,7.0,1.5,3.6,5.5,1.6,2.05,1614.05,1474.68
N1,25/05/03,NAC Breda,AZ Alkmaar,4,0,H,2,0,H,1.5,3.6,5.5,1.5,3.8,5.5,,,,1.444,3.75,6.0,1.53,3.6,5.0,1.7,1.9,1606.03,1548.56
N1,25/05/03,Nijmegen,Zwolle,0,0,D,0,0,D,1.5,3.6,5.5,1.48,3.8,5.6,1.45,3.8,5.4,1.5,3.6,5.5,1.5,3.8,5.0,1.7,1.9,1577.57,1468.07
N1,25/05/03,PSV Eindhoven,Utrecht,2,0,H,2,0,H,1.2,5.0,11.0,1.2,5.6,9.6,1.2,5.0,10.0,1.2,5.5,9.0,1.2,5.0,11.0,1.85,1.75,1845.65,1580.65
N1,25/05/03,Roda JC,Waalwijk,1,0,H,1,0,H,1.727,3.4,4.0,1.74,3.35,4.1,1.85,3.1,3.6,1.75,3.5,3.75,1.8,3.3,3.75,1.55,2.15,1578.21,1567.65
N1,25/05/03,Twente,Ajax,1,2,A,0,0,D,6.0,4.0,1.4,5.85,4.15,1.42,8.0,4.2,1.3,5.5,4.0,1.444,5.0,3.8,1.5,1.4,2.5,1561.98,1804.86
N1,25/05/03,Willem II,Feyenoord,1,1,D,1,0,H,6.0,3.75,1.444,5.9,4.0,1.43,6.0,3.9,1.4,5.5,4.0,1.444,5.0,3.8,1.5,1.5,2.25,1539.23,1787.75
N1,29/05/03,Ajax,Heerenveen,3,0,H,1,0,H,1.2,5.5,9.0,1.25,4.8,9.0,1.25,5.0,7.0,1.35,4.1,6.5,,,,,,1812.49,1619.08
N1,29/05/03,AZ Alkmaar,Excelsior,4,1,H,2,0,H,2.0,3.4,3.0,2.05,3.7,2.75,2.3,3.2,2.5,2.3,3.3,2.5,,,,,,1541.37,1407.48
N1,29/05/03,Feyenoord,Roda JC,3,1,H,2,0,H,1.83,2.87,4.33,1.7,3.25,4.5,,,,1.8,2.8,4.33,1.85,2.8,4.2,,,1782.71,1586.86
N1,29/05/03,Groningen,PSV Eindhoven,0,0,D,0,0,D,7.0,3.0,1.53,7.5,2.85,1.57,,,,10.0,2.62,1.5,7.5,3.0,1.5,,,1479.3,1848.37
N1,29/05/03,Roosendaal,NAC Breda,1,2,A,0,1,A,3.6,3.4,1.8,3.8,3.35,1.8,,,,3.6,3.5,1.73,3.75,2.9,1.9,,,1469.65,1613.22
N1,29/05/03,Utrecht,Twente,3,2,H,0,1,A,1.9,3.25,3.4,1.91,3.3,3.4,,,,1.91,3.2,3.25,2.0,3.3,3.0,,,1577.93,1554.35
N1,29/05/03,Vitesse,Willem II,2,0,H,0,0,D,1.53,3.6,5.0,1.5,4.0,5.0,,,,1.4,4.33,5.0,1.5,3.75,5.0,,,1529.39,1544.27
N1,29/05/03,Waalwijk,Nijmegen,0,1,A,0,0,D,2.0,3.5,3.0,2.0,3.3,3.15,,,,2.1,3.4,2.7,2.0,3.2,3.1,,,1559.0,1570.83
N1,29/05/03,Zwolle,Graafschap,2,1,H,2,0,H,1.66,3.75,3.8,1.7,3.75,3.8,,,,1.67,4.0,3.4,1.75,3.4,3.65,,,1474.81,1421.78
